section_id,s_node,e_node,length
15987,9747,38943,6.007798388
15988,4345,4963,7.367061495
15989,4963,66895,3.434898177
15990,66895,66869,0.982315199
15991,66869,4346,0.523377567
15992,4346,16042,3.722343372
15993,16042,66868,0.967715298
15994,66868,4347,4.7153765
15995,4345,74231,5.473663914
15996,74231,25376,6.311621449
15997,25376,25377,0.580410814
15998,8133,4319,0.929126373
15999,8133,34065,2.186740282
16000,34065,28366,2.189410222
16001,28366,34070,15.59925285
16002,34070,34079,4.601532092
16003,34079,21846,5.483259536
16004,21846,33128,8.808187518
16005,33128,34064,1.269051623
16006,34064,8134,1.776777177
16007,8134,34071,1.668374139
16008,34071,33134,2.403062823
16009,33134,14161,3.604528332
16010,14161,14162,6.273262564
16011,14162,8135,12.05132018
16012,8135,34060,1.310471441
16013,34060,34054,0.331794283
16014,34054,8136,1.663451197
16015,8136,33105,9.496142334
16016,33105,33116,1.736880533
16017,4419,4320,6.606477743
16018,4423,38945,6.348088145
16019,38945,8089,4.442456945
16020,8089,33279,1.06073769
16021,33279,33280,1.709107279
16022,33280,33276,6.254748628
16023,33276,8090,1.348645403
16024,8090,33275,0.692107846
16025,33275,4949,0.375614558
16026,4949,33284,2.753964029
16027,33284,54742,2.854745045
16028,54742,54745,2.126351504
16029,54745,33277,1.87883527
16030,33277,72301,13.76548542
16031,72301,9745,4.859154048
16032,73544,5616,6.978232861
16033,5616,30638,2.30293341
16034,30638,53996,2.242674116
16035,53996,53995,2.323085768
16036,53995,53998,2.057033454
16037,53998,53994,2.334768139
16038,53994,5614,0.977476449
16039,17428,29176,4.069466024
16040,29176,6464,11.8995026
16041,6464,6493,1.468570769
16042,6493,6465,0.985758811
16043,6465,76937,8.400000025
16044,76937,6466,5.626014375
16045,6466,73171,1.411817557
16046,6576,17429,3.099764099
16047,6577,47232,21.32627148
16048,47232,71369,0.607558307
16049,71369,6462,14.17273879
16050,6462,6739,4.064541247
16051,6577,76927,7.772996484
16052,76927,6581,4.265840238
16053,6581,6582,6.243413099
16054,6582,6583,2.936324698
16055,6583,6584,7.871072645
16056,6584,6585,4.898489655
16057,6585,6586,2.970139738
16058,6586,6587,5.094889357
16059,6587,6740,2.239998137
16060,6740,6588,3.203106333
16061,6588,76928,2.95312311
16062,76928,6589,1.786195658
16063,6589,6737,7.634081244
16064,6576,6577,0.604995444
16065,17430,6577,2.852986145
16066,17429,17428,4.007730256
16067,17431,17430,3.892571205
16068,17433,17434,1.470173841
16069,17434,17435,1.303808833
16070,17435,17444,6.734286516
16071,17444,67437,8.625645031
16072,67437,17436,2.531134226
16073,17436,17432,12.10886235
16074,17432,17437,25.27020474
16075,17444,17445,3.990800371
16076,17445,17446,0.558587756
16077,17446,17447,11.63112074
16078,17447,10386,4.729908806
16079,17448,17450,0.875814124
16080,17450,17451,0.701980215
16081,17451,17452,0.609586245
16082,17452,17453,0.392624563
16083,17453,17449,0.737238611
16084,10175,58754,17.29485842
16085,58754,58752,8.539647763
16086,58752,58751,1.84205316
16087,58751,10337,24.9533658
16088,17531,17532,20.86882968
16089,2360,59244,1.733606324
16090,59244,59243,7.61987369
16091,59243,59242,2.783939878
16092,59242,13152,4.933121466
16093,13152,59241,1.109795205
16094,59241,17059,2.51060614
16095,17059,13153,2.648928223
16096,13153,13154,3.259971023
16097,13154,59234,2.269022168
16098,59234,59235,2.136552149
16099,59235,13058,2.928601188
16100,12989,12990,0.646936171
16101,12990,17551,0.758081657
16102,17551,20621,0.784006083
16103,20621,20620,0.912077542
16104,20620,12991,1.331777224
16105,13024,13032,3.961805181
16106,13032,17548,4.273497048
16107,17548,13040,2.397752437
16108,13040,17542,2.74199284
16109,17542,13041,3.283957526
16110,13041,17547,3.606315801
16111,17547,17541,3.727643871
16112,17541,13921,8.779549821
16113,13032,17545,1.107558315
16114,17545,13046,2.002107624
16115,13046,17538,3.327339724
16116,17538,17546,3.604658284
16117,17546,13047,3.955324551
16118,13047,17549,3.686490504
16119,17549,13027,4.808938812
16120,17575,28425,1.906788544
16121,28425,38219,0.470826779
16122,38219,44607,5.8200627
16123,44607,5428,7.034915475
16124,5428,44642,6.472105253
16125,44642,18033,4.218447237
16126,18033,44639,13.69290465
16127,44639,44638,0.686976401
16128,44638,67708,1.991465882
16129,17576,38218,2.629963494
16130,38218,77512,5.587066907
16131,77512,50660,7.949224067
16132,50660,13373,10.98819928
16133,13373,50661,6.709828827
16134,50661,60608,8.267787997
16135,78997,17585,4.826351418
16136,17585,43320,21.95943475
16137,43320,43321,0.517028943
16138,43321,80083,6.511013602
16139,80083,17586,5.825048642
16140,17627,17626,13.05457128
16141,79952,5450,1.955536749
16142,5450,19809,0.62238499
16143,19809,19846,4.110757711
16144,19846,19916,3.330156305
16145,19916,17627,13.2111064
16146,17630,40739,1.438952298
16147,40739,17631,1.437592041
16148,17631,17632,1.50839023
16149,17632,17633,1.363057994
16150,17633,61030,0.38572459
16151,61030,9508,0.951989372
16152,9508,40742,1.553419119
16153,40742,61041,0.330298349
16154,61041,40744,0.891155372
16155,40744,40745,2.11398392
16156,40745,40747,5.426449792
16157,40747,40749,2.738476903
16158,40749,9509,2.646996359
16159,9509,40752,1.83259159
16160,40752,9510,1.116657036
16161,9510,40754,2.096824245
16162,40754,40756,1.322754222
16163,40756,40758,1.792999166
16164,40758,40761,1.823579216
16165,40761,40764,1.644168521
16166,40764,13772,1.701669523
16167,13772,40766,1.284154333
16168,40766,9511,1.377790948
16169,9511,40768,0.670722375
16170,40768,9501,0.721494659
16171,17648,17649,3.399647893
16172,17649,17650,2.638717328
16173,17650,37730,3.958512468
16174,41077,17669,24.03571763
16175,17680,17682,13.12068343
16176,17682,17683,4.886949961
16177,17683,37716,11.50035552
16178,37716,17681,0.757144265
16179,7323,3867,0.581502341
16180,3867,32682,0.808231806
16181,32682,32683,1.028636275
16182,32683,32685,0.879590628
16183,32685,32687,0.808353652
16184,32687,70863,0.988759419
16185,70863,32691,4.43910317
16186,32691,3866,2.647251462
16187,3866,62652,1.343898022
16188,62652,3865,1.106362356
16189,3862,34295,1.779512654
16190,34295,75693,0.830574571
16191,5277,5278,1.536037723
16192,5278,32292,5.578267527
16193,32292,32739,3.558514052
16194,32739,32737,1.197391107
16195,32737,62960,1.193856982
16196,62960,62961,2.068874661
16197,62961,8265,1.312516392
16198,12215,12226,0.60764872
16199,3870,32730,0.578633394
16200,32730,32728,0.563571963
16201,32728,32727,1.139651512
16202,32727,32725,0.710885001
16203,32725,32724,1.334814445
16204,32724,32722,0.673640235
16205,32722,71145,0.869479954
16206,71145,66954,1.82717027
16207,66954,7319,0.668268513
16208,13926,13914,7.948969004
16209,13926,3735,0.626590277
16210,17714,59099,4.241360485
16211,59099,64838,2.465649689
16212,64838,17718,2.144985941
16213,17718,59090,4.42642898
16214,59090,17704,4.317346562
16215,17704,17711,7.256123127
16216,17711,17707,9.2010055
16217,30452,30451,1.04931926
16218,30451,30450,5.289898525
16219,30450,17732,0.531720468
16220,17763,17747,10.06512937
16221,17747,31913,11.98786361
16222,31913,31915,4.916487601
16223,31915,17755,4.44783053
16224,17755,31763,2.218227734
16225,31763,31564,2.21814636
16226,31564,31909,1.452903587
16227,31909,31545,5.697369718
16228,31545,31718,9.48179868
16229,31392,31414,2.551060396
16230,17748,31735,19.46361649
16231,17752,46909,1.532192387
16232,46909,31936,5.238679321
16233,76267,76268,3.683500844
16234,76268,76269,2.65025929
16235,76269,1511,2.624957589
16236,1511,50739,1.140761287
16237,50739,79659,3.881112342
16238,79659,38181,4.147949141
16239,38181,1350,0.496855631
16240,9315,17768,6.730808188
16241,17768,17787,5.572983003
16242,17787,17788,2.940067299
16243,17788,55024,3.027639718
16244,55024,55004,3.110682574
16245,55004,17789,3.865719502
16246,17789,55005,2.931007879
16247,55005,55085,2.819408002
16248,55085,17790,0.072964767
16249,17790,55006,2.323968447
16250,55006,79333,0.544414295
16251,10725,53364,22.20425177
16252,7771,30612,2.215729379
16253,30612,30611,2.257425771
16254,312,56748,6.673754421
16255,56748,17772,6.756950571
16256,17772,17773,1.516082318
16257,17773,408,2.476447876
16258,408,3195,0.908352831
16259,3195,7807,12.69022388
16260,7483,3559,8.815331976
16261,3559,55430,0.822158553
16262,55430,55431,0.176478887
16263,55431,55432,0.16913424
16264,17781,55066,4.324540209
16265,55066,17782,4.293971464
16266,17782,55059,2.318357683
16267,55059,55058,2.688865001
16268,17783,55003,2.341937183
16269,55003,55047,2.603278247
16270,55047,55046,2.09975269
16271,55046,55039,1.576376374
16272,55039,55045,1.931231707
16273,55045,17784,2.352950521
16274,17809,39504,4.164136264
16275,39504,5747,1.882877692
16276,5747,74900,0.539812161
16277,74900,39498,2.346698328
16278,39498,39496,1.018520181
16279,39496,39493,1.78448016
16280,39493,5746,2.00359451
16281,5746,17810,2.767104144
16282,17810,39467,1.268130837
16283,39467,39463,1.220465743
16284,39463,39461,1.170193252
16285,39461,59186,1.633809049
16286,59186,5745,2.712910042
16287,5745,17811,0.569377434
16288,17811,4825,9.404401237
16289,8359,56129,0.37169425
16290,56129,17809,1.129548915
16291,17813,59170,5.412073534
16292,59170,39454,2.885969548
16293,17810,39478,0.88371886
16294,39478,39477,4.271637528
16295,39477,59181,2.538287014
16296,59181,59184,0.997587518
16297,59184,39475,0.343346593
16298,39475,59182,1.800966754
16299,59182,59183,0.474582726
16300,59183,39474,3.78614326
16301,17843,73632,0.809392314
16302,73632,73633,0.171303363
16303,73633,57036,0.912782164
16304,57036,17844,0.692654152
16305,17844,75327,3.181838851
16306,75327,17845,1.549835348
16307,17845,9147,1.782369196
16308,2287,59266,2.795628493
16309,59266,2286,0.79234024
16310,2286,74207,5.333508304
16311,74207,14159,2.649110696
16312,9021,57098,8.704575028
16313,57098,9588,11.24948886
16314,9588,79989,7.243170841
16315,79989,17853,2.568127632
16316,17853,9584,2.000892072
16317,9584,39827,1.562065696
16318,39827,39830,15.51540506
16319,39830,17873,3.17196546
16320,17873,5521,7.886224927
16321,17865,17866,6.684390863
16322,17866,17867,4.4384478
16323,17867,59261,4.59165404
16324,59261,17868,3.030464048
16325,17866,59260,3.233342365
16326,59260,17871,2.096519297
16327,17872,5521,10.96955202
16328,5521,78302,10.87857621
16329,78302,78315,4.094243932
16330,78315,5522,4.812187165
16331,5522,39829,5.540341108
16332,39829,5523,4.147142398
16333,5523,78314,6.009929283
16334,78314,78313,7.020102197
16335,78313,38373,13.9384214
16336,38373,15672,1.378017304
16337,15672,15453,5.566402689
16338,15453,39974,2.092947901
16339,39974,39973,1.729594469
16340,39973,15454,4.868688096
16341,15454,78312,4.370218064
16342,78312,64725,8.14942714
16343,64725,39972,0.834067048
16344,78456,78453,2.184282144
16345,78453,78454,1.330404535
16346,78454,78455,2.515456618
16347,78455,58816,3.021364795
16348,58816,58815,2.920731411
16349,58815,17874,5.965832974
16350,17874,17875,1.000217367
16351,17876,56254,11.73821492
16352,56254,60236,11.03876997
16353,17902,58811,0.946968092
16354,58811,58812,3.949456648
16355,58812,58823,4.458323609
16356,58823,58813,2.070928747
16357,58813,78458,2.032758011
16358,78458,78457,4.489778832
16359,78457,78456,1.228828159
16360,17961,60265,28.12284012
16361,60265,60264,10.7107917
16362,60264,17903,4.956383645
16363,17903,17904,11.69760581
16364,17904,17905,1.968298574
16365,17905,63532,1.587478038
16366,17914,69641,1.823050102
16367,69641,58735,4.652840066
16368,58735,17916,5.8791212
16369,17921,17922,0.99473947
16370,17922,31416,3.364876405
16371,31416,31423,4.326249235
16372,31423,56233,5.244243957
16373,17883,60171,1.925714247
16374,60171,17949,7.699384139
16375,17949,69414,2.911011313
16376,69414,17950,2.993843046
16377,17950,17951,7.646233273
16378,17951,69413,9.677202652
16379,69413,17952,2.926906032
16380,17952,60173,2.901184301
16381,17962,63538,4.076449634
16382,13945,16841,4.113471398
16383,16841,21597,7.363531752
16384,13977,13967,3.377598591
16385,13967,48255,3.671455049
16386,48255,68525,10.53599035
16387,68525,13968,1.186845511
16388,13968,77137,3.988719319
16389,77137,68526,1.368887184
16390,68526,13969,4.70564582
16391,13969,44618,9.783258847
16392,44618,77134,4.428338332
16393,77134,44619,14.23786862
16394,44619,77133,11.47236859
16395,77133,72727,3.538223028
16396,72727,72728,0.483872536
16397,72728,72734,0.861549646
16398,72734,45336,0.384166053
16399,45336,72733,0.38388372
16400,72733,72730,0.61399497
16401,72730,72773,8.98079337
16402,72773,72782,0.339136484
16403,72782,45337,1.501059705
16404,45337,45550,0.941092907
16405,45550,72781,1.598371189
16406,72781,72800,13.98099416
16407,72800,72803,0.277396159
16408,72803,24449,1.276030466
16409,24449,72805,1.729188755
16410,72805,77131,5.639253535
16411,77131,72806,3.132282392
16412,72806,72808,0.283702855
16413,72808,45361,1.892166621
16414,45361,72811,1.092100087
16415,72811,45881,5.148923183
16416,45881,45880,5.818242391
16417,45880,45362,7.204149943
16418,13940,20132,5.377432962
16419,20132,38542,2.019875323
16420,38542,20111,2.012211939
16421,20111,69197,0.740766882
16422,69197,48340,0.356732182
16423,13991,69192,0.774582949
16424,69192,14247,1.230480685
16425,14247,52409,1.375162968
16426,52409,13987,0.2124003
16427,13987,13992,1.083019843
16428,13992,13993,1.394063227
16429,13993,52411,3.355102846
16430,52411,74954,0.703728349
16431,74954,74953,0.974978887
16432,74953,52412,0.398641853
16433,52412,20782,3.063738585
16434,20782,20789,0.925898182
16435,20789,20787,0.989873412
16436,20787,13994,1.98862864
16437,13994,13995,2.48373355
16438,13995,13996,1.009507869
16439,12881,73709,2.968531004
16440,73709,55419,3.14914287
16441,55419,9873,7.082627998
16442,9873,17774,1.476088714
16443,4835,5704,7.432882196
16444,12878,73711,2.857683389
16445,73711,12882,6.430632189
16446,11890,11891,0.700406379
16447,13945,13940,0.943715317
16448,11890,4273,1.039435739
16449,4273,4274,4.402526267
16450,4274,12236,4.973063753
16451,12236,63327,4.279848676
16452,63327,4275,0.225678302
16453,4275,4276,1.812863836
16454,4276,4277,1.736477903
16455,4277,4278,1.933857393
16456,4278,4279,3.521118122
16457,4279,4280,9.673855213
16458,4280,9143,4.444503836
16459,9143,4281,0.75695343
16460,4281,4282,5.977117047
16461,4282,15946,2.083444876
16462,15946,63328,10.23569414
16463,63328,612,1.115062723
16464,612,17841,1.43843006
16465,17841,39439,3.466079164
16466,39439,47159,6.82559398
16467,47159,403,1.993394348
16468,4596,55123,0.845814546
16469,55123,54250,1.574467712
16470,54250,17070,7.203825408
16471,17070,4595,1.063849608
16472,12882,73710,1.79861904
16473,73710,9691,9.068631265
16474,9691,3434,1.068202144
16475,17111,54249,1.146560497
16476,54249,54241,1.302353594
16477,54241,26323,1.199319146
16478,26323,54238,0.458987576
16479,54238,54239,1.320509509
16480,54239,17072,1.738545016
16481,9606,4299,6.673614462
16482,4299,4300,3.699945373
16483,4300,4301,3.797572161
16484,4301,74907,1.157430492
16485,74907,60770,1.809674658
16486,60770,4302,0.585084463
16487,4302,5744,1.405655704
16488,5744,4303,0.781651563
16489,4303,4304,6.89662519
16490,13990,52414,1.553138259
16491,52414,13986,4.955345104
16492,13986,20777,4.340684458
16493,20777,51316,6.089818622
16494,51316,77115,4.249737998
16495,77115,51315,2.362718071
16496,51315,25542,2.881939495
16497,25542,16229,5.234874017
16498,16229,51314,1.642841298
16499,51314,13984,5.154160656
16500,11908,69014,0.652525918
16501,69014,11909,5.411218779
16502,11909,11910,6.806055351
16503,11910,55128,1.710652358
16504,55128,51355,6.6124776
16505,51355,11911,0.927277134
16506,9872,73875,0.397863331
16507,73875,12881,10.06823909
16508,14290,14273,0.803596678
16509,17994,24239,6.969343617
16510,14290,14271,24.0973351
16511,14271,24173,27.40039695
16512,24173,14287,0.421122251
16513,14287,14175,0.450857789
16514,49236,71976,12.02830931
16515,71976,18008,0.757176234
16516,18008,49232,0.574705075
16517,49232,49231,0.338240928
16518,49231,49230,2.054575301
16519,49230,17997,0.699464732
16520,17997,49229,1.001868878
16521,49229,49228,0.970640446
16522,49228,71975,11.35953716
16523,71975,71974,0.639564758
16524,7985,25748,1.48226019
16525,25748,7986,1.558161924
16526,7986,25749,1.294519123
16527,25749,7987,1.268346132
16528,7987,7988,1.852699229
16529,7988,7989,2.075178717
16530,7989,25745,1.755986082
16531,25745,25738,17.88493664
16532,25738,25773,1.75236144
16533,45425,49377,3.198561244
16534,21706,21617,1.495831403
16535,21617,21786,0.44162594
16536,21786,21689,7.577092073
16537,21689,17980,2.452579948
16538,17986,19570,4.16446729
16539,19570,21662,5.770951438
16540,18003,17970,18.70336238
16541,17970,18030,17.5200991
16542,18030,17999,10.55775086
16543,18010,71924,19.66517215
16544,71924,17979,4.616922043
16545,17979,25797,6.246185803
16546,25797,18002,6.588221478
16547,69178,71920,5.52495252
16548,71920,67769,3.451833537
16549,67769,71921,2.943593857
16550,71921,49408,3.581121956
16551,49408,49407,2.336239712
16552,49407,49406,1.371912764
16553,49406,49433,1.857983199
16554,49433,49432,1.901910723
16555,49432,49385,4.258855223
16556,49385,49384,6.510920439
16557,49384,49383,2.200487376
16558,49383,49382,2.402926008
16559,44206,18046,0.707380715
16560,18046,44211,1.706594718
16561,44211,44223,9.676183007
16562,44223,44225,1.759790793
16563,44225,44227,1.724217707
16564,44227,44229,2.041098678
16565,44229,44401,1.610475127
16566,44401,44404,0.417388867
16567,44404,44236,4.960361933
16568,44236,44238,4.619494449
16569,44238,44245,4.555933384
16570,44245,44251,5.031005397
16571,44251,76396,4.940515025
16572,76396,44289,11.97178923
16573,44289,44294,0.828520939
16574,44294,44298,0.401824574
16575,44298,44300,0.703509621
16576,44300,44304,24.71979872
16577,44304,44433,1.379533925
16578,43937,70147,0.244295453
16579,70147,43935,0.011480647
16580,43935,18037,9.06462521
16581,51951,3139,16.14978972
16582,3139,67245,0.790930872
16583,67245,67249,1.753437498
16584,67249,1759,0.764781935
